72451871,/shop/72451871,鲜火力火锅庄园,106,上海餐厅,康桥/周浦,火锅,,021-58151777 ,五星商户,8.8,9.1,9.2,贵妃酥肉 吊龙牛肉 脆皖鱼 鹅肠 炸腐皮 软豆腐 头条芋头 龙胆鱼 比脸大毛肚 头条鲜芋 有机娃娃菜 胡龙丸 鲜甜玉米 箭笋 青口贝 三文鱼 北极贝 菊花鸭胗 鹌鹑蛋 现杀土鳝鱼 红螺 波士顿龙虾 带子 山药 贝类拼盘 香菇 炸豆皮 金针菇 蓬蒿菜 有机菠菜 有机生菜 有机香菜 有机茼蒿菜 冬瓜 鲜脑花 大刀腰片 梅林午餐肉 墨鱼仔 斑节虾 手打牛肉丸,4,0,9,12,236
6850571,/shop/6850571,捞王锅物料理,136,上海餐厅,肇嘉浜路沿线,火锅,,021-64316203 ,五星商户,9.1,8.9,9.0,猪肚鸡 腊味煲仔饭 竹蔗水 牛舌 芝士虾球 爆浆手打虾球 竹荪 肥牛 海胆丸 毛肚 胡椒猪肚鸡 爆浆虾丸 午餐肉 松茸菌菇 牛肉粒 凤尾虾滑 菌菇拼盘 虫草花 秋葵 墨鱼滑 炸豆皮 手打牛筋丸 鲶鱼片 羊肉 马蹄竹蔗水 虾滑 天鵝蛋 油条 雪花牛舌 娃娃菜 包心贡丸 玫瑰鲷鱼片 酸梅汤 鸭血 竹荪虾滑 湖南炸豆皮 绣球豆腐 干贝滑 太极猪肚鸡 魔芋丝,86,58,343,1818,7723
23336336,/shop/23336336,潮堂,149,上海餐厅,静安寺,粤菜,,021-31661669 ,准五星商户,8.6,8.5,8.7,海鲜粥 石锅牛肉丸 蚝仔烙 九层塔石锅大明虾 卤水拼盘 石锅手打牛肉丸 龙虾泡饭 卤牛膝 咸鱼鸡粒茄子煲 半煎煮黄鱼云吞 海瓜子 潮汕砂锅海鲜粥 虾油烧走地鸡 白果芋泥 潮州卤水拼盘 厚菇芥菜煲 竹蔗水 牛肉炒河粉 金不换酱爆腰蛤 酥沙芋头 普宁豆腐 鹅肝 砂锅粥 方鱼炒芥兰 牛肉炒棵条 酸菜炒猪肚 肉燥饭 芋头焖黑鬃鹅 胡椒猪肚鸡汤 葱油鸡 清蒸石斑鱼 鼠壳粿 潮州蚝蛤 黄鱼馄饨煲汤 卤水豆腐 泥螺腌黄瓜 咕噜肉 深海肉蟹 蛤蜊大虾炖蛋 羔烧番薯芋,48,67,407,1535,3195
5657797,/shop/5657797,蟹家大院,285,上海餐厅,上海影城/新华路,蟹宴,,021-52300008 ,五星商户,8.9,8.9,9.0,蟹黄金 蟹肉肉 姜茶 花生 大闸蟹 蟹肉面 蟹太极 蟹乾坤 黄酒 辣椒酱 蟹醋,27,18,93,345,793
66545346,/shop/66545346,大蔬无界·上海泰晤士美素馆,188,上海餐厅,泰晤士小镇,素菜,,021-57770898 ,五星商户,9.0,9.3,9.2,耦合 巴蜀夫妻 炸素排 黄咖喱 卷珠帘 照烧杏鲍菇 彩虹 满城尽是黄金甲 咕噜咕噜 藕合 夫妻肺片 荞麦面 炸腐衣豆排 海风 蝴蝶 莲叶何田田 福寿全 薏米山药 炸腐衣否豆排 大珠小珠落玉盘 山珍海味 菇灵精怪 黑椒猴头菇 小汉堡 陈麻婆穿新衣 下午茶套餐 优胜美地 天之骄子 鸡纵菌嫩黄瓜 麻婆豆腐 豆蔻年华 山盟 刘三姐下厨记 火龙果汁 两面黄 水三鲜 沁园春 香椿爱情 牛油果蜜梨汁 糙米饭,8,7,34,165,465
67053415,/shop/67053415,左庭右院鲜牛肉火锅,128,上海餐厅,打浦桥,火锅,,021-33683279 ,准五星商户,8.9,8.8,8.6,吊龙 嫩肉 炸腐皮 沙茶酱 牛舌 匙皮肉 双丸拼盘 鸳鸯牛杂锅底 牛肉丸 黑毛肚 牛筋丸 五花腱 肥胼 特色牛腩鸳鸯锅 匙柄 拌牛舌 牛肉饼 胸口朥 菌菇拼盘 娃娃菜 清汤锅 箭笋片 雪花 普宁炸豆腐 牛百叶 潮汕粿条 脚趾肉 白萝卜 五香牛肉 自制冻豆腐 薏米马蹄水 四川粉条 毛肚 芒果绵绵冰 泰国空心菜 秘制牛杂锅 菠菜 牛筋肉 冰草 老油条,41,26,138,662,1272
18021863,/shop/18021863,捞王锅物料理,138,上海餐厅,上南地区,火锅,,021-50653381 ,五星商户,9.1,8.7,9.0,胡椒猪肚鸡 腊味煲仔饭 爆浆手打虾丸 马蹄竹蔗水 虾滑 野生竹笙 雪花牛肉 鲷鱼 骰子雪花牛肉 野生虫草花 爆浆虾丸 魔芋丝 牛肉大四喜 田园大丰收 蟹仔包 雪花牛舌 牛肉粒 玫瑰鲷鱼片 潮州手打牛筋丸 牛筋丸 长江嫩鲶鱼 牛舌 绣球豆腐 活体菌菇 炸豆腐皮 西洋菜 胡椒猪肚锅 鸭血 香煎午餐肉 毛肚 娃娃菜 美味牛肝菌 牛肉对对糊 炸豆皮 上脑牛肉 竹荪虾滑 柠檬冬瓜水 海鲜拼盘 四喜面 鲜杂菇拼盘,90,62,306,1628,8141
22788368,/shop/22788368,海鲜鱼市SEAFOOD WHARF,386,上海餐厅,衡山路,自助餐,,021-64336778 13818097784,五星商户,9.0,9.0,9.1,海胆 牡丹虾 刺身拼盘 鳌虾 龙虾刺身 龙虾泡饭 牛排鹅肝 佛跳墙 薄切生牛肉 银鳕鱼 烤牛舌 哈根达斯 鹅肝牛排 羊排 豪华虾盘 西班牙火腿 龙虾汤 环球刺身拼盘 厚切牛舌 三文鱼牛腩 鲍鱼龙虾泡饭 西班牙火腿色拉 鹅肝慕斯 烤鱼翅 活鱼刺身 金枪鱼小腹TOR 法式焦糖布丁 牛排 冰糖爆珠 生蠔刺身 煎鹅肝 寿喜锅 一品鲍鱼龙虾泡饭 带子 季节蟹盘 甜虾 冰淇淋芭菲 烤银鳕鱼 三文鱼 牛膝骨烩饭,43,35,159,569,1593
73386323,/shop/73386323,PLENA星星,100,上海餐厅,静安寺,韩国料理,,021-52997717 ,准五星商户,8.2,9.1,9.0,辣炸鸡丁 韩国大排档年糕 炭香烤肉 灌装乳酸色拉 西冷牛排三分五分七分熟 酱牛肉奶油饭 泡菜迷你手工堡 蓝莓蛋挞 牛胸肉大酱炖汤 牛蒡年糕杂菜 夏威夷卷 谷物法式烤布蕾 煎豆腐色拉 辣酱猪排炖锅 脆炸梭子蟹 排毒果汁之宝贝肤亲 韩国大排档年糕油炸小吃拼盘套餐 芝士辣鸡排 鲜榨西瓜汁 芝士烤肉盖饭 牛肉萝卜汤 泡菜肉丸 韩式锅巴海鲜 普郦娜卷 番茄牛排炖锅 香脆玉米饼 培根泡菜炒豆芽 朝日生啤 布鲁克林小瓶 排毒果汁之粉彩绿洲 荷煎虾吐司 芝士烤肉饭 鲜榨鲜橙汁 粉红女生苏打 巴非蛤意面 奶香泡菜 排毒果汁之吸血鬼之血 堂岛卷 洋葱腌制五花肉 奶油马格利,7,6,55,153,326
69949884,/shop/69949884,蜀大侠-四川传统主义火锅,132,上海餐厅,彭浦新村,火锅,,021-60296635 ,五星商户,9.1,9.1,9.1,冰川鹅肠 大刀肝片 大侠水牛毛肚 鲜鸭血 招牌菜花千骨 贵妃牛肉 秘制美极牛蛙 海带苗 巴蜀麻辣牛肉 玫瑰牛舌 雪花肥牛 关公腰花 罗宋汤锅底 四川冰粉 红糖糍粑 糍粑 极品牛舌 重庆金佛山鲜笋 苕皮 大侠酥肉 秘制麻辣牛肉 鸭胗花 牛油锅 花千骨（招牌菜） 蜀大侠 四川传统主义火锅 功夫鳝片 全红牛油火锅 牛油菌菇锅中锅 霸王牛肉 猪黄喉 花千骨(招牌菜) 新鲜鸭血 双极虾滑 蜀大侠去成都必吃的火锅 粉丝 午餐肉 精品小肥羊 大白菜 巴国三丝肉卷 豆苗,19,9,27,173,836
23978880,/shop/23978880,桐花和食,342,上海餐厅,四川北路,日本菜,,021-63246197 021-63246198,五星商户,9.0,9.1,9.0,海胆 牡丹虾 鹅肝 三文鱼 牛舌 芝麻冰激凌 蟹宝 蛋黄酱焗大明虾 龙虾 鳌虾 冰鲍 雪蟹脚 北极贝 三文鱼肚 龙虾刺身 鳕鱼 杨枝甘露 法式鹅肝 蒲烧鳗鱼 白金枪 铁锄牛肉 蟹肉色拉 生鲍 茶碗蒸 生牛肉 生蚝 三文鱼腩 寿喜锅雪花牛肉 帝王蟹肉色拉 抹茶冰淇淋 芝士焗蟹宝 海鲜锅 海鲜拼盆 刺身拼盘 南极冰鱼 炸玉子豆腐 木瓜雪蛤 鹅肝茶碗蒸 羊排 红枣山药汁,59,33,182,780,1831
11567693,/shop/11567693,大蔬无界·上海外滩和美馆,257,上海餐厅,城隍庙,素菜,,021-63752818 021-63752861,五星商户,9.0,9.2,9.2,炸腐衣豆排 耦合 彩虹 藕合 大珠小珠落玉盘 CHILOE 福寿全 两面黄 酱在1980 赛纳河畔 荷叶饭 卷珠帘 蔓越莓果醋 海风 咕噜咕噜 维纳斯的最爱 照烧杏鲍菇 君子饭 火山 丝丝入扣 莲叶何田田 下午茶 再见自由基 纠结 黄咖喱 优胜美地 孔融不让梨 山野菜荞麦面 黑椒猴头菇 佛跳墙 陈麻婆穿新衣 桃夭 阳澄湖 有机糙米白饭 如梦令 藕荷 松茸炒秋葵 铁骨柔情 卷春 椰香虹影,19,22,203,944,1780
8249113,/shop/8249113,耶里夏丽,96,上海餐厅,虹口足球场,新疆菜,,021-65879786 ,准五星商户,8.8,8.7,8.6,羊肉串 娜帕里勇 羊排 大盘鸡 酸奶 牛奶饭 石河子凉皮 馕坑烤羊排 新疆奶茶 奶茶 自制酸奶 烤羊腿 馕炒肉 羊肉抓饭 丁丁炒面 椒麻鸡 雪域牛排 羊肉薄饼 番茄牛肉 抓饭 拔丝香蕉 薄饼羊肉卷 羊腿 孜然羊排 大盘肚 烤鱼 雪域牛排（小） 风味炒馕 番茄炖牛肉 拌面 葡萄汁 新疆烤馕 馕包肉 烤羊腰 麻酱冰草 酸辣厥根粉 风味秋刀鱼 雪域牛排（大） 干煸炒面 新疆小炒,109,117,828,3564,6361
32550361,/shop/32550361,御锦天,400,上海餐厅,外滩,其他,,021-63391777 021-63332931,五星商户,8.8,9.2,9.1,金恐龙蛋 清蒸长江白鱼 红烧极品牛肉 鲍鱼红烧肉 白切大公鸡 江南特色河虾 葱烧活海参 石烹东风螺 小松菇炒鹅肝 石锅蘑菇马蹄 沸腾猪肝鱼片 鲜菌鱼元汤 雪菜红汤面 红烧豆腐百叶 芦笋 响油鳝丝 酱汁杏鲍菇 白水鱼 熏鱼 点心三拼 鱼头汤 油爆斑节虾 糖醋小排 常州特色鱼元汤 江南特色和虾 葱烧芋奶 老母鸡汤 农家大青菜 糖醋虾球 小龙虾 功夫汤 大汤羊肉 白灼白芹 鱼香肉丝 南瓜饼 红汤雪菜面 香椿鸡蛋 汤面 猪肝鱼 石锅蘑菇,7,4,31,170,313
66596123,/shop/66596123,Bianchi & Bella Ciao,357,上海餐厅,打浦桥,西餐,,021-64172827 18201873315,五星商户,9.1,9.1,9.1,香烤牛舌 5级和牛西冷牛排 巧克力盐烤比目鱼 龙虾意面 巧克力熔岩 1公斤带骨眼肉 生蚝 松露冰糕 提拉米苏 蓝口贝 香烤牛舌佐芝麻菜 鹅肝 松露温泉蛋 海鲜拼盘 墨鱼汁海鲜意面 牛油果蔬菜色拉 黑松露披萨 餐前面包 白芦笋 巧克力熔岩蛋糕被香草冰激凌 白松露温泉蛋 蘑菇汤 扒有机蔬菜 墨鱼汁海鲜面 牛髓骨藏红饭 芝士蛋糕 温泉蛋芦笋比萨 碳烤海鲜 温泉蛋芦笋菌菇披萨 奶油南瓜汤佐大虾 双人海鲜拼盘 罗勒披萨 芦笋温泉蛋菌菇披萨 法国银鳕鱼配小扁豆 水管面 意大利冷肉芝士拼盘 西兰花鱿鱼猫耳朵面 扒澳洲西冷和牛300g 三文鱼菠菜奶油面 小牛肉菌菇汁,9,7,20,137,350
17159209,/shop/17159209,橘焱胡同烧肉夜食,-,上海餐厅,虹梅路,烧烤,,021-64065647 ,,,,,蟹膏干贝 牛舌 墨鱼肠 牛小排 达拉斯 扇子肉 員工飯 松阪猪 奶油地瓜 鹽烤杏鮑菇 奶油鸡腿肉 冰卷 肋眼牛排 角切牛舌 山药 海胆烤大虾 菲力 草虾 牛舌 菲力 饭团 猪颈肉 羊小排 草蝦 明太子山药 板健 奶油芝士地瓜 酱汁牛小排 山药明太子 员工饭 棉花糖 雪龙角切牛舌 银鳕鱼 节瓜 大肠 猪五花 粑粑冰沙啤酒 生拌牛肉 脑花 店长米卡 菲力牛排,21,19,60,296,1160
74628329,/shop/74628329,WIN HOUSE,132,上海餐厅,虹桥枢纽,西餐,,021-52630125 021-52630160,五星商户,8.9,9.0,9.1,迷迭香鸡腿饭 黑松露炒蛋 牛油果鲜虾班尼迪 音家色拉 菲力牛排 布朗尼圣代 罗勒黄瓜 班尼迪 蛤蜊面包汤 燕麦优格 威士忌骚儿 鲜虾牛油果色拉 菠菜蘑菇班尼迪 西红柿培根班尼迪 肋眼牛排 烟熏三文鱼牛油果意面 奶油培根意面 香蕉巧克力煎饼 薯条 燕麦早餐 草莓煎饼 水果小姐汉堡 黑松露蘑菇炖饭 墨西哥欧姆蕾 摩卡 炉烤带骨猪排佐奇异果莎莎 鸡翅 海鲜饭 红咖喱鸭胸 水波蛋 音家菲力牛排（标准） bbq手撕猪肉三明治 菠菜蘑菇斑尼迪 奶油培根意大利面 蛤蜊巧达面包汤 墨西哥卷 儿童套餐 音家菲力牛排 辣牛肉酱芝士玉米脆片 百香果莫吉托,6,6,25,99,174
4223460,/shop/4223460,红辣椒,104,上海餐厅,八佰伴,川菜,,021-38711783 021-38711782,五星商户,9.0,8.8,9.2,钵钵鸡 干锅牛蛙 水煮鲶鱼 火锅 鸡丝凉面 八宝茶 高山脆苗 口味虾 泼辣鱼 羊棒骨 毛血旺 鹅肠 成都小土豆 十八香小龙虾 金针菇 麻酱油麦菜 川西泼辣鱼 黄喉 担担面 乡村小土豆 干锅虾 口水鲶鱼 黄牛肉 古法蒸牛蛙 香辣小龙虾 服务好 小土豆 十三香小龙虾 小龙虾 烤鱼 冰粉 挂面鹅肠 花生绵绵冰 永川鲶鱼 椒麻鸡 毛肚 冰镇小龙虾 酸梅汁 猪脑 黑糯米糕,223,227,1399,4828,13896
69722932,/shop/69722932,青花椒砂锅鱼,90,上海餐厅,虹口足球场,川菜,,021-56335176 ,准五星商户,8.5,8.4,8.5,青花椒砂锅鱼 口水鸡 榴莲薄饼 香蕉博饼 热卤土鸡爪 酸奶黑豆 热卤藤椒猪手 番茄砂锅鱼 美鱼美蛙 秘制烤鱿鱼 牛油薄饼 养生秋葵 野菜锅巴 砂锅饭 夫妻肺片 大拌菜 酸菜鱼 桂花糖藕 腐竹 青花椒鱼片 香蕉薄饼 峨边脆笋 娃娃菜 番茄石锅鱼 云南粉条 青花椒味砂锅鱼 冰草 莴笋 山药金丝卷 菠萝薄饼 香蕉飞饼 老豆腐 泰式青柠味砂锅鱼 年糕 脆皮黄瓜 火腿薄饼 鸭舌 话梅花生 米饭 南极冰草,40,18,147,647,2198
4673323,/shop/4673323,浦江二号,1222,上海餐厅,陆家嘴,其他,,021-58876608 18930020578,五星商户,9.0,9.3,9.1,百合老南瓜 鹅肝 牛排 担担面 怀石无骨金沙鸡 红酒醉鹅肝 无骨金沙鸡 海参 白切波士顿大龙虾 珊瑚菌汤 普洱红烧肉 花肉老豆腐 家烧野生小黄鱼 雪菜鲜笋炒白籽 农家手撕豆腐 日本吉滨鲍 红焖野生大甲鱼 石斛响螺汤 老南瓜 沙蒜绿豆面 和牛 鱼翅 杨枝甘露 古法鹅鸭肝 20头吉滨鲍 玫瑰盐烧澳洲眼肉 刀鱼 鹅肝酱 没有,5,2,14,50,163
75092272,/shop/75092272,大肆撸串|特色焖烤质朴店,83,上海餐厅,外滩,烧烤,,18358931291 13408612454,四星商户,8.6,9.0,8.6,焖烤鸡翅 红油抄手 烤羊排 烤虾 杏鲍菇 望山楂 阿根廷大红虾 精酿啤酒 番茄椰汁抄手 烤鸡爪 老成都红油抄手 停不下来的羊肉串串 小紫薯 竹叶黑米糕 芝士烧 烤羊肉 烤菜花 阿椒小牛肉 烤玉米 清流鸡翅 啤酒 不一样的羊排 牛肉 羊排 煲仔饭,10,3,18,39,123
4516603,/shop/4516603,天辣绿色时尚餐厅,107,上海餐厅,打浦桥,川菜,,021-64377797 ,准五星商户,8.7,8.8,8.7,香锅牛蛙 花生绵绵冰 大碗花菜 沸腾鲶鱼 青椒钵钵鱼 天辣钵钵鸡 水煮虾球 金牌碳烤肉 酸汤肥牛 毛血旺 钵钵鸡 担担面 钟水饺 沸腾大虾球 石锅生烹牛蛙 手撕包菜 麻辣鸭头 芒果绵绵冰 孜然土豆 烤鱼 红粉佳人 台尚三珍煮干丝 怪味烤鱼 沸腾鱼 1花生绵绵冰 1香锅牛蛙 石锅烤脑花 黑芝麻冰沙 石锅牛蛙 酸菜鱼 成都毛血旺 沸腾黑鱼 葱香牛舌 夫妻肺片 铁板美味茄 冰镇素鲍鱼 素香锅 糍粑 成都冒菜 石锅豆花肥牛,193,256,1527,5640,8353
6127165,/shop/6127165,季悦火锅,732,上海餐厅,淮海路,火锅,,021-33662796 ,五星商户,9.2,9.2,9.2,御品和牛眼肉 帝王蟹 法国吉拉多生蚝 象拔蚌 手打鲜虾滑 绿豆沙 有机蔬菜 昆布汤 牡丹虾 牛肉 虾丸 手工蔬菜塔 红毛蟹 法国生蚝 特选牛肉粒2 牛舌 墨鱼滑 秘制甲鱼 龟苓膏 澳洲大鲜鲍 胡椒猪肚鸡 生蚝 杨枝甘露 四宝丸组合 长脚蟹 猪肚鸡 芙蓉炒花龙 冬阴功汤底 车厘子 澳洲特级牛肉 马蹄水 清远鸡 蓝莓酸奶 东星斑 龙虾泡饭 帝王蟹泡饭 胡椒猪肚鸡汤 桂花蚌 象拔蚌两吃 澳洲和牛,33,22,98,620,2215
24732947,/shop/24732947,壹泰东南亚主题餐厅,153,上海餐厅,新天地,东南亚菜,,021-63317117 021-63317119,准五星商户,8.6,8.7,8.7,泰式冬阴功大虾汤 泰式虾饼 咖喱牛腩 香芒大虾色拉 招牌炭烧猪颈肉 三巴酱四季豆 菠萝海鲜饭 芒果糯米甜饭 虾片 榴莲泡芙 咖喱肉蟹 椰青 猪颈肉 咖喱珍宝蟹 咖喱皇炒大虾 烧汁鹅肝牛肉 柠檬鱼 泰式椰奶鸡汤 香兰叶包鸡 虾膏炒芦笋 青咖喱鸡 空心菜 青柠烤鸡 芒果大虾沙拉 马来黄金虾 烤鸡 泰汁烧茄子 九层塔焗饭 马来咖喱牛腩 泰式小食拼 牛油果鲜果色拉 招牌咖哩皇炒肉蟹 椰汁西米露布丁 碳烤猪颈肉 姜公吕望烤鱼 龙虾片 虾酱通菜 青木瓜沙律 芒果宝宝 酸辣汁炒面,62,72,289,1093,2368
4017151,/shop/4017151,海底捞火锅,128,上海餐厅,南京西路,火锅,,021-62589750 021-62589758,准五星商户,8.4,8.4,9.1,虾滑 功夫面 肥牛 炸豆皮 嫩羊肉 冻豆腐 鸭血 滑牛 羊肉 鱼滑 番茄锅底 毛肚 牛肉 虾丸 黄喉 土豆 鸭肠 番茄锅 脆骨丸 翡翠墨鱼滑 豆花 猪脑 墨鱼滑 鱼豆腐 扇贝 金针菇 蟹肉棒 魔芋丝 午餐肉 酥肉 蛋饺 甜玉米 爆米花 服务 热气羊肉 蟹黄墨鱼滑 滑类组合 沙巴鱼片 腐竹 山药,87,68,564,2610,3703
44280768,/shop/44280768,海底捞火锅,131,上海餐厅,江桥,火锅,,021-60766869 021-60766879,五星商户,9.2,9.1,9.2,虾滑 精品肥牛 番茄汤底 毛肚 手工面 鸭肠 鸭血 麻辣锅底 海底捞豆花 澳洲肥牛 骨汤锅底 捞派毛肚 魔芋丝 捞派巴沙鱼片 手切羊肉 菌汤锅底 番茄汤 黄喉 猪脑 虾丸 无骨鸭掌 川味锅底 玉米烙 牛百叶 三鲜锅底 新西兰羊肉 调味牛肉 龙口粉丝 腰花 五花肉 玉米 滑牛 牛滑 芭莎鱼片 羊肉 自助水果 功夫面 番茄菌菇双拼锅底 核桃包 墨鱼滑,21,10,41,190,852
22393028,/shop/22393028,大馥 · 炭火烧肉屋,169,上海餐厅,同乐坊,日本菜,,021-62036621 ,准五星商户,9.1,8.6,8.7,盐葱牛舌 究极奶油菲力 特选牛小排 牛五花 极上横隔膜 大虾 芝士地瓜 深水炸弹 松坂猪肉 豆腐色拉 烤肉酱牛小排 芝士土豆 菲力牛，大蝦 综合拼盘 泡菜 可尔必思 大馥特选牛排 牛腩饭 牛肋排 杏鲍菇 护心肉 扇贝肉 土豆片 炒面 雪花牛肉粒 和风蔬菜色拉 小墨鱼 腌黄瓜 鸡中翅 墨鱼肠 台式牛肉饭 大肠 帆立贝 海鲜拼盘 秋葵 辣味牛肉汤 角切厚舌 鱿鱼 和牛酱酱烧 牛肋条,49,25,104,509,1454
23218537,/shop/23218537,Johnny Moo,114,上海餐厅,静安寺,西餐,,021-62989887 ,准五星商户,8.7,9.0,9.1,鸡肉脆饼 猪肋排 巧克力布朗尼奶昔 海南鸡饭 招牌汉堡 榴莲奶昔 巧克力奶昔 饼干奶昔 薯条 海鲜意面 鸡肉薄饼 冰淇淋布朗尼 香草奶昔 考博色拉 肋排 东方烤鸡沙拉 棉花糖 芝士条 奶昔 凯撒色拉 玉米片 牛油果牛肉汉堡 牛肉酱意面 牛肉鸡肉卷饼 草莓奶昔 巧克力冰激凌蛋糕 东方烤鸡色拉 芝士培根热狗 芝士培根薯条 牛排 考伯色拉 辣肉酱牛肉汉堡 豬排義大利麵 三吃 培根芝士汉堡 色拉 牛油果色拉 冰激凌蛋糕 鸡肉蘑菇焗饭 羊排,17,30,201,755,1263
73409823,/shop/73409823,红魔重庆美蛙火锅,81,上海餐厅,北新泾,火锅,,021-62572777 ,准四星商户,7.6,7.3,7.7,招牌辣蛙鸳鸯锅 牛蛙 自制芝士虾滑 鸭血 牵肠挂肚 竹荪虾滑 毛肚 秘制嫩牛肉 极品牛舌 黄喉 芝士年糕 极品肥牛 雪花牛肉 牛羊双拼 麻辣土鲶鱼 酥肉 鱼豆腐 牛三拼 辣蛙菌菇鸳鸯锅 牛筋丸 炸豆皮 龙利鱼 串串虾 蟹肉棒 菊花鸭胗 芝士鱼丸 自助饮料 脑花 黑毛猪肉 何鲜菇 饮料 秘制鸡肉 羊羔肉 虾滑鱼滑双拼 麻辣鲶鱼 虾滑 杏鲍菇 肥牛 蓝色的笋片 蛋饺,29,22,72,206,3957
69202035,/shop/69202035,上海硬石餐厅Hard Rock Cafe,229,上海餐厅,南京西路,西餐,,021-62850021 ,准五星商户,8.3,9.0,8.7,珍宝大拼盘 传奇汉堡LEGENDARY BURGER 牛仔肉眼牛扒COWBOY RIB EYE 经典鸡尾酒 墨西哥粟米脆片NACHOS 肋排 凯撒沙拉 CAESAR SALAD 胡桃木熏烤猪肋排RIBS 鸡肉芝士通心螺旋粉TWISTED MAC 摇滚乐 珍宝大拼盘 JUMBO COMBO mojito 手工芝士蛋糕Cheesecake 热巧克力布朗尼 HOT FUDGE 意式烤包配醋番茄 熏烤珍宝鸡翅WINGS 烤三文鱼凯撒色拉 生啤 烤三文鱼 GRILLED SALMON 考伯沙拉COBB SALAD 嘉年华汉堡FIESTA 生啤Craft Beer 芝士烤薯皮 烧烤组合 BBQ COMBO 布朗红酒 伯爵茶 通心粉 草莓罗勒柠檬冰 猪肋排 玉米片 芝士蛋糕 西冷 草莓罗勒柠檬冰 StBasil 桑格里厄 SANGRIA 意式烤包配醋番茄BRUSCHETTA 烤脆薯皮POTATO SKINS 图珀洛炸鸡柳CHICKEN TENDER 考伯沙拉 蘑菇芝士汉堡MUSHROOM&SWISS 胡桃木熏烤鸡BBQ CHICKEN,10,3,25,87,124
47885431,/shop/47885431,左庭右院鲜牛肉火锅,126,上海餐厅,金桥,火锅,,021-58465877 ,五星商户,9.0,9.0,8.8,吊龙 招牌牛骨清汤锅 炸豆皮 嫩肉 牛舌 牛肉丸 双丸拼盘 黑毛肚 五花腱 牛筋丸 炸腐皮 匙柄 沙茶酱 特色牛腩鸳鸯锅 匙皮肉 自助酱料 牛肉饼 潮汕粿条 肥胼 薏米水 泰国空心菜 脚趾肉 拌牛舌 胸口朥 牛百叶 牛杂鸳鸯锅 雪花 箭笋片 普宁炸豆腐 娃娃菜 芒果绵绵冰 茼蒿菜 竹笙 白萝卜 鲜毛肚 芝士夹心年糕 孜然京酱(蘸料) 肥骈 自制冻豆腐 山药,43,23,161,781,1485
24739577,/shop/24739577,倍乐创意韩国料理,123,上海餐厅,古北,韩国料理,,021-52371117 ,五星商户,9.0,9.1,9.1,豆腐色拉 铁锅碳烤黑猪肉 海鲜奶油火锅 墨汁参鸡汤 辣烤章鱼五花肉 韩式肥牛披萨 牛奶雪花冰 芝士火辣鸡 芥末活章鱼 柚子烧酒 饭团 海鲜辣炒年糕 铁板五花肉 海鲜辣年糕 泡菜煎饼 提拉米苏 手工米酒 海鲜牛肉汤 面包奶油意面 火辣芝士鸡 健康西柚茶 海鲜奶油意大利面 韩式辣酱拌海螺 参鸡汤 活章鱼 芝士火腿饭团 釜山海鲜大酱汤 生吃酱虾 草莓爱上牛奶 韩国炒粉丝 雪花冰 南瓜牛仔骨 泡菜肥牛饭团 菠萝烧酒 铁锅红酒黑牛 海鲜番茄锅巴汤 椰子烧酒 鱼籽蛋汤 国王虾饼 健康芝士沙拉,21,21,136,749,1623
72339040,/shop/72339040,Moosan木桑水产,98,上海餐厅,南京西路,海鲜,,021-52995258 ,准五星商户,8.9,8.7,9.0,三文鱼刺身 大鱼儿 生蚝 三文鱼腩 寿司 海鲜饭 牛油果三文鱼饭 牡丹虾 甜虾 帝王蟹 芥末八爪鱼 海胆饭 三文鱼寿司 蟹味块 炙烤三文鱼 吉拉多 海胆 螺肉 海鲜汤 鳗鱼寿司 帝王鲑 蛤蜊浓汤 海红 鳗鱼饭 刺身 加州卷 红虾 八爪鱼 法国吉拉多 蒲烧鳗寿司 海大胆饭 扇贝 海老 芥末章鱼（生） 烤扇贝 扇贝刺身 黄油焗小波龙 川香鱿鱼骨,1,4,24,113,485
5995973,/shop/5995973,鹿园 MOOSE,405,上海餐厅,上海影城/新华路,本帮江浙菜,,021-62055058 ,准五星商户,8.8,9.1,8.9,烤鸭 公主的素蟹粉 文火焖小牛肉 凤尾虾 牛奶布丁 酱蟹 糖心蛋上品鱼子酱 油煎八宝饭 椒盐鸭架 酒香蒸鲥鱼 菠萝芝士焗饭 酥炸凤尾鱼 牛油果色拉手卷 苏锡帮小笼馒头 松茸菊花盅 鸡油花雕蒸帝王蟹 鲥鱼 爽口西芹丝 桂香糯糖藕 蟹粉虾仁 本帮松子桂花鱼 东海鲳鱼年糕 生蚝 潮汕姜汁冻花蟹 冻花蟹 淮阳手工拆烩鱼头 冰镇酒酿 酒香豆苗 咸菜豆瓣酥 洋蓟鸽子汤 牛油果色拉 醉翁白米虾 西班牙蜜瓜火腿 鲍鱼梅菜饭 铁板澳洲牛肉芦笋 素鸭 虾仁两面黄 鹅肝 卤味老豆腐煲 铁板服务员脸色,44,28,134,507,1146
