黑龙江,鸡西,2017-05-11,牛肉,鸡翅,牛肉锅,虾仁水饺,炸鸡腿,南韩鱼,海鲜锅,西冷牛排,泡菜,大酱汤
黑龙江,鹤岗,2017-05-11,香辣鸡腿堡,牛肉面,肚丝,猪手,湘辣鱼,大馒头,大碗菜
黑龙江,双鸭山,2017-05-11,拌面,口水鸡
黑龙江,大庆,2017-05-11,黑椒牛排,奶酪玉米,水煮鱼,松板,烤鸡翅,鸡翅,牛肉饭,牛油果寿司,糖醋肉,盐烤大虾
黑龙江,伊春,2017-05-11,海带丝,香麻牛干,河杂鱼锅,锅包肉,红烧野猪排,牛肚锅,铁锹鳕鱼,熏肘子,鳕鱼,铁板鹿肉
黑龙江,佳木斯,2017-05-11,拌面,风味牛肉干,大螃蟹,锅烙,打糕,烤肠,芥末焗虾,香煎法式鹅肝,石锅拌饭,涮肚
黑龙江,七台河,2017-05-11,咖喱鸡饭,摩洛哥比萨
黑龙江,牡丹江,2017-05-11,煎饼果子,麻辣鸭头,蜜汁排骨,虾饺皇,拌桔梗,芝士玉米,担担面,牛排,三文鱼刺身,生拌牛肉
黑龙江,黑河,2017-05-11,羊肉串,俄式煎肉,鱼籽豆腐,铁锅杂鱼,烤韭菜,炖鲤鱼,干锅鸭头,鱼头炖豆腐,杂粮包,猪肋排
黑龙江,绥化,2017-05-11,牛肉面
黑龙江,大兴安岭,2017-05-11,小鸡炖蘑菇,锅包肉,羊肉串,溜肉段,奶香手撕饼,鲶鱼豆腐,大鹅炖土豆,大妈扒茄子,吊炉饼,酱排骨
上海,,2017-05-11,川味火锅,鹅肝,鸡爪,桂花糖芋苗,宫爆虾球,流沙奶黄包,甜虾刺身,泡椒鸡,烤鸭,盐水鸭
上海,上海,2017-05-11,川味火锅,鹅肝,鸡爪,桂花糖芋苗,宫爆虾球,流沙奶黄包,甜虾刺身,泡椒鸡,烤鸭,盐水鸭
江苏,,2017-05-11,三文鱼刺身,虾饺皇,牛眼粒,吮指鸡爪,扬州炒饭,烤牛舌,烤鸭,麻辣脑花,板栗烧鸡,牛排
江苏,南京,2017-05-11,三文鱼刺身,牛眼粒,吮指鸡爪,烤牛舌,麻辣脑花,鸡丝凉面,咖喱锅,东坡肉,烤鸭,麻辣鸭血
江苏,苏州,2017-05-11,虾饺皇,葱油拌面,松露牛肉汤,三文鱼刺身,岩烧雪花牛小排,鹅肝寿司,烤鸭,松鼠桂鱼,响油鳝糊,冬阴功海鲜汤
江苏,常熟,2017-05-11,虾饺皇,牛排,肉蟹煲,三文鱼刺身,酥皮叉烧包,铁板菲力牛排,酸汤肥牛,爊鸡,厚切牛舌,牛油菠萝包
江苏,昆山,2017-05-11,万三蹄,白丝鱼,周庄小炒,河蚌豆腐煲,麻省龙利鱼,银鱼炒蛋,羊肉串,清炒马兰头,鲃鱼,烤羊排
江苏,张家港,2017-05-11,黑椒肥牛石锅饭,柠檬鸡,煲仔饭,秘制烤肉,厚切牛舌,番茄鱼,三文鱼刺身,石锅蝴蝶虾,红豆豆皮奶,川味火锅
江苏,扬州,2017-05-11,扬州炒饭,狮子头,蟹黄汤包,大煮干丝,三丁包,三文鱼刺身,盐水鹅,文思豆腐,小狮子楼狮子头,蒸饺
江苏,无锡,2017-05-11,虾饺皇,咖喱牛腩,榴莲酥,蛋黄焗锅巴,冰火菠萝油,三文鱼刺身,酸汤肥牛,雪花排条,猪颈肉,鹅肝
江苏,江阴,2017-05-11,老汤鸡爪,手撕鸡,铁板蒜蓉焗虾,椒麻鸡,石锅拌饭,鱼虾跳,三文鱼刺身,海鲜饼,煲仔飯,红枣福糕
江苏,徐州,2017-05-11,地锅鸡,牛排,地锅牛蛙鸡翅,蒜爆鱼,大酱汤,铁板海鲜乌冬面,奶酪香蕉,樱花虾糯米卷,羊肉串,南瓜粥
江苏,常州,2017-05-11,胡椒猪肚鸡,榴莲泡芙,牛排,马来咖喱牛腩,浆爆虾丸,潮汕火锅,酸汤鱼片,煲仔饭,青柠脆皮鸡,厚切牛舌
江苏,南通,2017-05-11,三文鱼刺身,煲仔饭,湄公鱼,豆豉烤鱼,酱香烤鱼,烤肉,刺身拼盘,甜虾刺身,骰子牛肉,美极虾
江苏,连云港,2017-05-11,南瓜粥,芝士年糕,宫廷烤肉,鸡翅,凉拌八爪鱼,梭子蟹,炒花蛤,烤三拼,鸡腿肉拌饭,清蒸石斑鱼
江苏,淮安,2017-05-11,牛排,十三香小龙虾,羊肉串,龙虾刺身,蒜香龙虾,小鱼锅贴,湄公鱼,烤芝心年糕,秘制梅花肉,烤鸭
江苏,盐城,2017-05-11,牛排,三文鱼刺身,榴莲酥,菠萝海鲜炒饭,碳烤拼盘,五花肉,酥不烂烤肉,猪颈肉,酸菜鱼,柠檬脆皮鸡
江苏,镇江,2017-05-11,钵钵鸡,河豚,刺身拼盘,羊肉串,牛油菠萝包,金丝排骨,三文鱼刺身,馋嘴牛蛙,冰水鹅肠,炸鸡
江苏,泰州,2017-05-11,三文鱼刺身,菇鸡菇鸡,钵钵鸡,海鲜菠萝饭,鸡翅,茶香鸡,美国肥牛,烤包子,芝士年糕,巨蛋燒
江苏,宿迁,2017-05-11,牛排,鸡翅,橙汁,烤鱿鱼,酸汤肥牛,麻香鸭头,仔排煲,蒜蓉粉丝虾,甜馕,烤翅中
浙江,,2017-05-11,荷香鸡,白水鱼,大明虾,冬阴功海鲜汤,酱鸭,虾饺皇,糖醋排骨,酱爆螺丝,土鸡煲,响油鳝糊
浙江,杭州,2017-05-11,大明虾,冬阴功海鲜汤,成都串串香,虾菇,龙井虾仁,咖喱牛腱,油爆虾,鹅肝手握,烤牛舌,冒脑花
浙江,宁波,2017-05-11,虾饺皇,榴莲泡芙,黄咖喱牛腩,三文鱼刺身,厚切牛舌,芒果糯米饭,冬阴功海鲜汤,潮汕火锅,榴莲汤圆,石锅豆腐
